"CPP","Year","Indicator","Type","value"
"Scottish Borders","2013-2014","Employment Rate","Raw",75.4
"Scottish Borders","2014-2015","Employment Rate","Raw",76.4333333333333
"Scottish Borders","2015-2016","Employment Rate","Raw",75.8666666666667
"Scottish Borders","2016-2017","Employment Rate","Raw",74.9666666666667
"Scottish Borders","2017-2018","Employment Rate","Raw",74.6
"Scottish Borders","2018-2019","Employment Rate","Raw",74.8666666666667
"Scottish Borders","2019-2020","Employment Rate","Raw",74.9
"Shetland Islands","2005-2006","Employment Rate","Raw",83.4666666666667
"Shetland Islands","2006-2007","Employment Rate","Raw",84.2666666666667
"Shetland Islands","2007-2008","Employment Rate","Raw",84.3
"Shetland Islands","2008-2009","Employment Rate","Raw",85.1
"Shetland Islands","2009-2010","Employment Rate","Raw",84.6
"Shetland Islands","2010-2011","Employment Rate","Raw",83.9333333333333
"Shetland Islands","2011-2012","Employment Rate","Raw",80.5333333333333
"Shetland Islands","2012-2013","Employment Rate","Raw",81.1
"Shetland Islands","2013-2014","Employment Rate","Raw",80.1666666666667
"Shetland Islands","2014-2015","Employment Rate","Raw",84.6666666666667
"Shetland Islands","2015-2016","Employment Rate","Raw",84.8333333333333
"Shetland Islands","2016-2017","Employment Rate","Raw",85.5666666666667
"Shetland Islands","2017-2018","Employment Rate","Raw",83.7333333333333
"Shetland Islands","2018-2019","Employment Rate","Raw",80.2
"Shetland Islands","2019-2020","Employment Rate","Raw",76.5
"South Ayrshire","2005-2006","Employment Rate","Raw",71.9
"South Ayrshire","2006-2007","Employment Rate","Raw",72.6
"South Ayrshire","2007-2008","Employment Rate","Raw",72.9333333333333
"South Ayrshire","2008-2009","Employment Rate","Raw",71.8
"South Ayrshire","2009-2010","Employment Rate","Raw",69.7666666666667
"South Ayrshire","2010-2011","Employment Rate","Raw",67.8333333333333
"South Ayrshire","2011-2012","Employment Rate","Raw",67.8666666666667
"South Ayrshire","2012-2013","Employment Rate","Raw",69.6666666666667
"South Ayrshire","2013-2014","Employment Rate","Raw",71.6
"South Ayrshire","2014-2015","Employment Rate","Raw",72.5666666666667
"South Ayrshire","2015-2016","Employment Rate","Raw",72.1
"South Ayrshire","2016-2017","Employment Rate","Raw",72.1333333333333
"South Ayrshire","2017-2018","Employment Rate","Raw",71.5
"South Ayrshire","2018-2019","Employment Rate","Raw",72.5333333333333
"South Ayrshire","2019-2020","Employment Rate","Raw",71.7333333333333
"South Lanarkshire","2005-2006","Employment Rate","Raw",73.1666666666667
"South Lanarkshire","2006-2007","Employment Rate","Raw",74.3
"South Lanarkshire","2007-2008","Employment Rate","Raw",74.6
"South Lanarkshire","2008-2009","Employment Rate","Raw",73.6333333333333
"South Lanarkshire","2009-2010","Employment Rate","Raw",72.2333333333333
"South Lanarkshire","2010-2011","Employment Rate","Raw",71.6
"South Lanarkshire","2011-2012","Employment Rate","Raw",72.7
"South Lanarkshire","2012-2013","Employment Rate","Raw",73
"South Lanarkshire","2013-2014","Employment Rate","Raw",74
"South Lanarkshire","2014-2015","Employment Rate","Raw",74.4
"South Lanarkshire","2015-2016","Employment Rate","Raw",75.3333333333333
"South Lanarkshire","2016-2017","Employment Rate","Raw",75
"South Lanarkshire","2017-2018","Employment Rate","Raw",75.1333333333333
"South Lanarkshire","2018-2019","Employment Rate","Raw",75.8666666666667
"South Lanarkshire","2019-2020","Employment Rate","Raw",76.4333333333333
"Stirling","2005-2006","Employment Rate","Raw",74
"Stirling","2006-2007","Employment Rate","Raw",74.2
"Stirling","2007-2008","Employment Rate","Raw",74.3666666666667
"Stirling","2008-2009","Employment Rate","Raw",73.6333333333333
"Stirling","2009-2010","Employment Rate","Raw",71.9
"Stirling","2010-2011","Employment Rate","Raw",70.5333333333333
"Stirling","2011-2012","Employment Rate","Raw",69.6666666666667
"Stirling","2012-2013","Employment Rate","Raw",70.3666666666667
"Stirling","2013-2014","Employment Rate","Raw",71.9
"Stirling","2014-2015","Employment Rate","Raw",72.5
"Stirling","2015-2016","Employment Rate","Raw",73.3666666666667
"Stirling","2016-2017","Employment Rate","Raw",72.7
"Stirling","2017-2018","Employment Rate","Raw",73.3666666666667
"Stirling","2018-2019","Employment Rate","Raw",72.5666666666667
"Stirling","2019-2020","Employment Rate","Raw",73.3333333333333
"West Dunbartonshire","2005-2006","Employment Rate","Raw",70.1333333333333
"West Dunbartonshire","2006-2007","Employment Rate","Raw",70.9333333333333
"West Dunbartonshire","2007-2008","Employment Rate","Raw",70.9333333333333
"West Dunbartonshire","2008-2009","Employment Rate","Raw",69.4
"West Dunbartonshire","2009-2010","Employment Rate","Raw",68.3333333333333
"West Dunbartonshire","2010-2011","Employment Rate","Raw",67.9666666666667
"West Dunbartonshire","2011-2012","Employment Rate","Raw",67.6333333333333
"West Dunbartonshire","2012-2013","Employment Rate","Raw",66.5333333333333
"West Dunbartonshire","2013-2014","Employment Rate","Raw",65.8
"West Dunbartonshire","2014-2015","Employment Rate","Raw",67.6333333333333
"West Dunbartonshire","2015-2016","Employment Rate","Raw",70.0666666666667
"West Dunbartonshire","2016-2017","Employment Rate","Raw",71.9666666666667
"West Dunbartonshire","2017-2018","Employment Rate","Raw",72.2666666666667
"West Dunbartonshire","2018-2019","Employment Rate","Raw",72.4333333333333
"West Dunbartonshire","2019-2020","Employment Rate","Raw",71.9333333333333
"West Lothian","2005-2006","Employment Rate","Raw",76.2333333333333
"West Lothian","2006-2007","Employment Rate","Raw",76.0333333333333
"West Lothian","2007-2008","Employment Rate","Raw",76.2666666666667
"West Lothian","2008-2009","Employment Rate","Raw",74.7333333333333
"West Lothian","2009-2010","Employment Rate","Raw",73.6333333333333
"West Lothian","2010-2011","Employment Rate","Raw",72.3
"West Lothian","2011-2012","Employment Rate","Raw",73.1
"West Lothian","2012-2013","Employment Rate","Raw",73.5
"West Lothian","2013-2014","Employment Rate","Raw",75.0666666666667
"West Lothian","2014-2015","Employment Rate","Raw",74.7333333333333
"West Lothian","2015-2016","Employment Rate","Raw",75.2333333333333
"West Lothian","2016-2017","Employment Rate","Raw",75.3333333333333
"West Lothian","2017-2018","Employment Rate","Raw",76.4333333333333
"West Lothian","2018-2019","Employment Rate","Raw",77.3666666666667
"West Lothian","2019-2020","Employment Rate","Raw",75.7666666666667
"Scotland","2005-2006","Employment Rate","Raw",74.63125
"Scotland","2006-2007","Employment Rate","Raw",74.9979166666667
"Scotland","2007-2008","Employment Rate","Raw",74.9822916666667
"Scotland","2008-2009","Employment Rate","Raw",74.2270833333333
"Scotland","2009-2010","Employment Rate","Raw",73.1479166666667
"Scotland","2010-2011","Employment Rate","Raw",72.1145833333333
"Scotland","2011-2012","Employment Rate","Raw",71.7020833333333
"Scotland","2012-2013","Employment Rate","Raw",71.8822916666667
"Scotland","2013-2014","Employment Rate","Raw",72.696875
"Scotland","2014-2015","Employment Rate","Raw",73.5322916666667
"Scotland","2015-2016","Employment Rate","Raw",74.1958333333333
"Scotland","2016-2017","Employment Rate","Raw",74.7760416666667
"Scotland","2017-2018","Employment Rate","Raw",75.2614583333333
"Scotland","2018-2019","Employment Rate","Raw",75.6125
"Scotland","2019-2020","Employment Rate","Raw",74.896875
"Aberdeen City","2013","Out of Work Benefits","Raw",7.91385767790262
"Aberdeen City","2014","Out of Work Benefits","Raw",7.07759155803849
"Aberdeen City","2015","Out of Work Benefits","Raw",7.07279457125231
"Aberdeen City","2016","Out of Work Benefits","Raw",8.16417910447761
"Aberdeen City","2017","Out of Work Benefits","Raw",8.28238993710692
"Aberdeen City","2018","Out of Work Benefits","Raw",8.1704834605598
"Aberdeen City","2019","Out of Work Benefits","Raw",8.20050922978994
"Aberdeen City","2020","Out of Work Benefits","Raw",11.7466496490108
"Aberdeenshire","2013","Out of Work Benefits","Raw",5.86630369026013
"Aberdeenshire","2014","Out of Work Benefits","Raw",5.26369656833233
"Aberdeenshire","2015","Out of Work Benefits","Raw",5.27584134615385
"Aberdeenshire","2016","Out of Work Benefits","Raw",6.197583081571
"Aberdeenshire","2017","Out of Work Benefits","Raw",6.25776965265082
"Aberdeenshire","2018","Out of Work Benefits","Raw",6.07318573185732
"Aberdeenshire","2019","Out of Work Benefits","Raw",6.36933581626319
"Aberdeenshire","2020","Out of Work Benefits","Raw",9.235625
"Angus","2013","Out of Work Benefits","Raw",9.75418994413408
"Angus","2014","Out of Work Benefits","Raw",9.08683473389356
"Angus","2015","Out of Work Benefits","Raw",8.93679775280899
"Angus","2016","Out of Work Benefits","Raw",9.42492917847026
"Angus","2017","Out of Work Benefits","Raw",9.7977207977208
"Angus","2018","Out of Work Benefits","Raw",9.93956834532374
"Angus","2019","Out of Work Benefits","Raw",10.9105339105339
"Angus","2020","Out of Work Benefits","Raw",14.632801161103
"Argyll and Bute","2013","Out of Work Benefits","Raw",10.4794776119403
"Argyll and Bute","2014","Out of Work Benefits","Raw",9.56603773584906
"Argyll and Bute","2015","Out of Work Benefits","Raw",9.30210325047801
"Argyll and Bute","2016","Out of Work Benefits","Raw",9.20458891013384
"Argyll and Bute","2017","Out of Work Benefits","Raw",9.3011583011583
"Argyll and Bute","2018","Out of Work Benefits","Raw",9.2729044834308
"Argyll and Bute","2019","Out of Work Benefits","Raw",10.0157480314961
"Argyll and Bute","2020","Out of Work Benefits","Raw",15.029702970297
"Clackmannanshire","2013","Out of Work Benefits","Raw",15.3746223564955
"Clackmannanshire","2014","Out of Work Benefits","Raw",14.3323170731707
"Clackmannanshire","2015","Out of Work Benefits","Raw",13.2415902140673
"Clackmannanshire","2016","Out of Work Benefits","Raw",13.4012345679012
"Clackmannanshire","2017","Out of Work Benefits","Raw",13.4043209876543
"Clackmannanshire","2018","Out of Work Benefits","Raw",14.2204968944099
"Clackmannanshire","2019","Out of Work Benefits","Raw",14.9626168224299
"Clackmannanshire","2020","Out of Work Benefits","Raw",18.9842767295597
"Dumfries and Galloway","2013","Out of Work Benefits","Raw",11.8516483516484
"Dumfries and Galloway","2014","Out of Work Benefits","Raw",10.8481152993348
"Dumfries and Galloway","2015","Out of Work Benefits","Raw",10.38127090301
"Dumfries and Galloway","2016","Out of Work Benefits","Raw",10.5258426966292
"Dumfries and Galloway","2017","Out of Work Benefits","Raw",10.519818799547
"Dumfries and Galloway","2018","Out of Work Benefits","Raw",10.3954285714286
"Dumfries and Galloway","2019","Out of Work Benefits","Raw",11.9218390804598
"Dumfries and Galloway","2020","Out of Work Benefits","Raw",16.1252900232019
"Dundee City","2013","Out of Work Benefits","Raw",16.5288169868554
"Dundee City","2014","Out of Work Benefits","Raw",15.5060851926978
"Dundee City","2015","Out of Work Benefits","Raw",14.6399594320487
"Dundee City","2016","Out of Work Benefits","Raw",14.6213197969543
"Dundee City","2017","Out of Work Benefits","Raw",14.4504048582996
"Dundee City","2018","Out of Work Benefits","Raw",14.5035460992908
"Dundee City","2019","Out of Work Benefits","Raw",15.3185483870968
"Dundee City","2020","Out of Work Benefits","Raw",19.2834008097166
"East Ayrshire","2013","Out of Work Benefits","Raw",16.0114942528736
"East Ayrshire","2014","Out of Work Benefits","Raw",14.5552699228792
"East Ayrshire","2015","Out of Work Benefits","Raw",13.8475452196382
"East Ayrshire","2016","Out of Work Benefits","Raw",13.5363636363636
"East Ayrshire","2017","Out of Work Benefits","Raw",13.5744125326371
"East Ayrshire","2018","Out of Work Benefits","Raw",14.0721784776903
"East Ayrshire","2019","Out of Work Benefits","Raw",15.4381578947368
"East Ayrshire","2020","Out of Work Benefits","Raw",20.0490066225166
"East Dunbartonshire","2013","Out of Work Benefits","Raw",8.01832061068702
"East Dunbartonshire","2014","Out of Work Benefits","Raw",7.42770167427702
"East Dunbartonshire","2015","Out of Work Benefits","Raw",7.07645259938838
"East Dunbartonshire","2016","Out of Work Benefits","Raw",6.92802450229709
"East Dunbartonshire","2017","Out of Work Benefits","Raw",7.00305810397554
"East Dunbartonshire","2018","Out of Work Benefits","Raw",7.36307692307692
"East Dunbartonshire","2019","Out of Work Benefits","Raw",7.72685185185185
"East Dunbartonshire","2020","Out of Work Benefits","Raw",10.9054263565891
"East Lothian","2013","Out of Work Benefits","Raw",10.0817610062893
"East Lothian","2014","Out of Work Benefits","Raw",9.30407523510972
"East Lothian","2015","Out of Work Benefits","Raw",8.63239875389408
"East Lothian","2016","Out of Work Benefits","Raw",8.41885625965997
"East Lothian","2017","Out of Work Benefits","Raw",9.14946070878274
"East Lothian","2018","Out of Work Benefits","Raw",9.51761102603369
"East Lothian","2019","Out of Work Benefits","Raw",9.77625570776256
"East Lothian","2020","Out of Work Benefits","Raw",13.580303030303
"East Renfrewshire","2013","Out of Work Benefits","Raw",7.87566607460036
"East Renfrewshire","2014","Out of Work Benefits","Raw",7.24247787610619
"East Renfrewshire","2015","Out of Work Benefits","Raw",6.74336283185841
"East Renfrewshire","2016","Out of Work Benefits","Raw",6.47887323943662
"East Renfrewshire","2017","Out of Work Benefits","Raw",6.59122807017544
"East Renfrewshire","2018","Out of Work Benefits","Raw",6.51929824561403
"East Renfrewshire","2019","Out of Work Benefits","Raw",6.79577464788732
"East Renfrewshire","2020","Out of Work Benefits","Raw",10.0491228070175
"Edinburgh, City of","2013","Out of Work Benefits","Raw",9.77904929577465
"Edinburgh, City of","2014","Out of Work Benefits","Raw",8.94614264919942
"Edinburgh, City of","2015","Out of Work Benefits","Raw",8.08795630928428
"Edinburgh, City of","2016","Out of Work Benefits","Raw",7.81520203447301
"Edinburgh, City of","2017","Out of Work Benefits","Raw",7.58000558503211
"Edinburgh, City of","2018","Out of Work Benefits","Raw",7.39292622271346
"Edinburgh, City of","2019","Out of Work Benefits","Raw",7.31787175989086
"Edinburgh, City of","2020","Out of Work Benefits","Raw",11.1006784260516
"Eilean Siar","2013","Out of Work Benefits","Raw",9.94011976047904
"Eilean Siar","2014","Out of Work Benefits","Raw",9
"Eilean Siar","2015","Out of Work Benefits","Raw",8.6358024691358
"Eilean Siar","2016","Out of Work Benefits","Raw",8.90625
"Eilean Siar","2017","Out of Work Benefits","Raw",8.74050632911392
"Eilean Siar","2018","Out of Work Benefits","Raw",8.29299363057325
"Eilean Siar","2019","Out of Work Benefits","Raw",8.6474358974359
"Eilean Siar","2020","Out of Work Benefits","Raw",12.9935064935065
"Falkirk","2013","Out of Work Benefits","Raw",12.858407079646
"Falkirk","2014","Out of Work Benefits","Raw",11.6256157635468
"Falkirk","2015","Out of Work Benefits","Raw",10.7844488188976
"Falkirk","2016","Out of Work Benefits","Raw",10.7360157016683
"Falkirk","2017","Out of Work Benefits","Raw",10.6021505376344
"Falkirk","2018","Out of Work Benefits","Raw",10.3927522037218
"Falkirk","2019","Out of Work Benefits","Raw",11.5405669599218
"Falkirk","2020","Out of Work Benefits","Raw",15.5901960784314
"Fife","2013","Out of Work Benefits","Raw",13.0440735986307
"Fife","2014","Out of Work Benefits","Raw",11.9168461869884
"Fife","2015","Out of Work Benefits","Raw",11.5621761658031
"Fife","2016","Out of Work Benefits","Raw",11.1007318123117
"Fife","2017","Out of Work Benefits","Raw",11.1956989247312
"Fife","2018","Out of Work Benefits","Raw",11.5375323554789
"Fife","2019","Out of Work Benefits","Raw",12.5288793103448
"Fife","2020","Out of Work Benefits","Raw",16.4745470232959
"Glasgow City","2013","Out of Work Benefits","Raw",18.938354521468
"Glasgow City","2014","Out of Work Benefits","Raw",17.7858845970434
"Glasgow City","2015","Out of Work Benefits","Raw",16.6764636727016
"Glasgow City","2016","Out of Work Benefits","Raw",15.9803604436229
"Glasgow City","2017","Out of Work Benefits","Raw",15.5238638958666
"Glasgow City","2018","Out of Work Benefits","Raw",15.1345545002261
"Glasgow City","2019","Out of Work Benefits","Raw",15.3051643192488
"Glasgow City","2020","Out of Work Benefits","Raw",20.6177975528365
"Highland","2013","Out of Work Benefits","Raw",9.3262508567512
"Highland","2014","Out of Work Benefits","Raw",8.63354037267081
"Highland","2015","Out of Work Benefits","Raw",8.62784286698828
"Highland","2016","Out of Work Benefits","Raw",8.66275051831375
"Highland","2017","Out of Work Benefits","Raw",8.84578146611342
"Highland","2018","Out of Work Benefits","Raw",9.26560332871012
"Highland","2019","Out of Work Benefits","Raw",9.62630480167015
"Highland","2020","Out of Work Benefits","Raw",14.0237928621414
"Inverclyde","2013","Out of Work Benefits","Raw",18.1334622823985
"Inverclyde","2014","Out of Work Benefits","Raw",16.9902152641879
"Inverclyde","2015","Out of Work Benefits","Raw",16.0454545454545
"Inverclyde","2016","Out of Work Benefits","Raw",16.0299401197605
"Inverclyde","2017","Out of Work Benefits","Raw",16.3915662650602
"Inverclyde","2018","Out of Work Benefits","Raw",17.4928716904277
"Inverclyde","2019","Out of Work Benefits","Raw",18.3757700205339
"Inverclyde","2020","Out of Work Benefits","Raw",21.7365145228216
"Midlothian","2013","Out of Work Benefits","Raw",11.788785046729
"Midlothian","2014","Out of Work Benefits","Raw",10.8489871086556
"Midlothian","2015","Out of Work Benefits","Raw",10.1824817518248
"Midlothian","2016","Out of Work Benefits","Raw",10.003616636528
"Midlothian","2017","Out of Work Benefits","Raw",9.45551601423488
"Midlothian","2018","Out of Work Benefits","Raw",10.3192239858907
"Midlothian","2019","Out of Work Benefits","Raw",10.4816112084063
"Midlothian","2020","Out of Work Benefits","Raw",14.6486956521739
"Moray","2013","Out of Work Benefits","Raw",8.15177065767285
"Moray","2014","Out of Work Benefits","Raw",7.625
"Moray","2015","Out of Work Benefits","Raw",7.50671140939597
"Moray","2016","Out of Work Benefits","Raw",7.90635451505017
"Moray","2017","Out of Work Benefits","Raw",8.15488215488216
"Moray","2018","Out of Work Benefits","Raw",7.95755517826825
"Moray","2019","Out of Work Benefits","Raw",8.66271186440678
"Moray","2020","Out of Work Benefits","Raw",11.9965870307167
"North Ayrshire","2013","Out of Work Benefits","Raw",17.3805620608899
"North Ayrshire","2014","Out of Work Benefits","Raw",16.1879432624113
"North Ayrshire","2015","Out of Work Benefits","Raw",15.7288941736029
"North Ayrshire","2016","Out of Work Benefits","Raw",15.7269461077844
"North Ayrshire","2017","Out of Work Benefits","Raw",15.5769230769231
"North Ayrshire","2018","Out of Work Benefits","Raw",16.0351941747573
"North Ayrshire","2019","Out of Work Benefits","Raw",17.5410036719706
"North Ayrshire","2020","Out of Work Benefits","Raw",22.3341553637485
"North Lanarkshire","2013","Out of Work Benefits","Raw",15.7893781207444
"North Lanarkshire","2014","Out of Work Benefits","Raw",14.9399180700956
"North Lanarkshire","2015","Out of Work Benefits","Raw",14.000455996352
"North Lanarkshire","2016","Out of Work Benefits","Raw",13.66029143898
"North Lanarkshire","2017","Out of Work Benefits","Raw",13.4688211197087
"North Lanarkshire","2018","Out of Work Benefits","Raw",12.978102189781
"North Lanarkshire","2019","Out of Work Benefits","Raw",14.383773928897
"North Lanarkshire","2020","Out of Work Benefits","Raw",18.8644454586947
"Orkney Islands","2013","Out of Work Benefits","Raw",6.62222222222222
"Orkney Islands","2014","Out of Work Benefits","Raw",6.24626865671642
"Orkney Islands","2015","Out of Work Benefits","Raw",6.15671641791045
"Orkney Islands","2016","Out of Work Benefits","Raw",6.61194029850746
"Orkney Islands","2017","Out of Work Benefits","Raw",6.61194029850746
"Orkney Islands","2018","Out of Work Benefits","Raw",6.44029850746269
"Orkney Islands","2019","Out of Work Benefits","Raw",6.82835820895522
"Orkney Islands","2020","Out of Work Benefits","Raw",9.46268656716418
"Perth and Kinross","2013","Out of Work Benefits","Raw",8.62472647702407
"Perth and Kinross","2014","Out of Work Benefits","Raw",7.8304347826087
"Perth and Kinross","2015","Out of Work Benefits","Raw",7.44733984799131
"Perth and Kinross","2016","Out of Work Benefits","Raw",7.40303358613218
"Perth and Kinross","2017","Out of Work Benefits","Raw",7.5157437567861
"Perth and Kinross","2018","Out of Work Benefits","Raw",7.52344601962923
"Perth and Kinross","2019","Out of Work Benefits","Raw",8.15594329334787
"Perth and Kinross","2020","Out of Work Benefits","Raw",12.0251916757941
"Renfrewshire","2013","Out of Work Benefits","Raw",14.5155279503106
"Renfrewshire","2014","Out of Work Benefits","Raw",13.48
"Renfrewshire","2015","Out of Work Benefits","Raw",12.6563055062167
"Renfrewshire","2016","Out of Work Benefits","Raw",12.2939099735216
"Renfrewshire","2017","Out of Work Benefits","Raw",12.2732864674868
"Renfrewshire","2018","Out of Work Benefits","Raw",12.1207349081365
"Renfrewshire","2019","Out of Work Benefits","Raw",12.4325500435161
"Renfrewshire","2020","Out of Work Benefits","Raw",16.7645525629887
"Scotland","2013","Out of Work Benefits","Raw",12.6255368208676
"Scotland","2014","Out of Work Benefits","Raw",11.6972667512398
"Scotland","2015","Out of Work Benefits","Raw",11.0735480161012
"Scotland","2016","Out of Work Benefits","Raw",10.9670477664116
"Scotland","2017","Out of Work Benefits","Raw",10.906120346791
"Scotland","2018","Out of Work Benefits","Raw",10.9127197754997
"Scotland","2019","Out of Work Benefits","Raw",11.5238721482074
"Scotland","2020","Out of Work Benefits","Raw",15.6702164204741
"Scottish Borders","2013","Out of Work Benefits","Raw",9.83068017366136
"Scottish Borders","2014","Out of Work Benefits","Raw",9.23760932944606
"Scottish Borders","2015","Out of Work Benefits","Raw",8.82576866764275
"Scottish Borders","2016","Out of Work Benefits","Raw",8.85651537335285
"Scottish Borders","2017","Out of Work Benefits","Raw",8.92532942898975
"Scottish Borders","2018","Out of Work Benefits","Raw",9.11160058737151
"Scottish Borders","2019","Out of Work Benefits","Raw",9.71870397643594
"Scottish Borders","2020","Out of Work Benefits","Raw",13.6181277860327
"Shetland Islands","2013","Out of Work Benefits","Raw",6.39455782312925
"Shetland Islands","2014","Out of Work Benefits","Raw",5.59863945578231
"Shetland Islands","2015","Out of Work Benefits","Raw",5.56849315068493
"Shetland Islands","2016","Out of Work Benefits","Raw",6.00684931506849
"Shetland Islands","2017","Out of Work Benefits","Raw",6.11111111111111
"Shetland Islands","2018","Out of Work Benefits","Raw",6.38732394366197
"Shetland Islands","2019","Out of Work Benefits","Raw",6.73571428571428
"Shetland Islands","2020","Out of Work Benefits","Raw",9.30935251798561
"South Ayrshire","2013","Out of Work Benefits","Raw",13.3492753623188
"South Ayrshire","2014","Out of Work Benefits","Raw",12.493411420205
"South Ayrshire","2015","Out of Work Benefits","Raw",11.7979351032448
"South Ayrshire","2016","Out of Work Benefits","Raw",11.6355555555556
"South Ayrshire","2017","Out of Work Benefits","Raw",11.7872023809524
"South Ayrshire","2018","Out of Work Benefits","Raw",11.6851574212894
"South Ayrshire","2019","Out of Work Benefits","Raw",13.3484162895928
"South Ayrshire","2020","Out of Work Benefits","Raw",17.8145896656535
"South Lanarkshire","2013","Out of Work Benefits","Raw",13.7664700098328
"South Lanarkshire","2014","Out of Work Benefits","Raw",12.9753451676529
"South Lanarkshire","2015","Out of Work Benefits","Raw",12.163708086785
"South Lanarkshire","2016","Out of Work Benefits","Raw",11.7657790927022
"South Lanarkshire","2017","Out of Work Benefits","Raw",11.551775147929
"South Lanarkshire","2018","Out of Work Benefits","Raw",11.7728395061728
"South Lanarkshire","2019","Out of Work Benefits","Raw",12.6369930761622
"South Lanarkshire","2020","Out of Work Benefits","Raw",16.9534192269574
"Stirling","2013","Out of Work Benefits","Raw",9.75593220338983
"Stirling","2014","Out of Work Benefits","Raw",8.89847715736041
"Stirling","2015","Out of Work Benefits","Raw",8.07641196013289
"Stirling","2016","Out of Work Benefits","Raw",8.125
"Stirling","2017","Out of Work Benefits","Raw",7.96546052631579
"Stirling","2018","Out of Work Benefits","Raw",8.50657894736842
"Stirling","2019","Out of Work Benefits","Raw",8.9603305785124
"Stirling","2020","Out of Work Benefits","Raw",12.387417218543
"West Dunbartonshire","2013","Out of Work Benefits","Raw",18.2136752136752
"West Dunbartonshire","2014","Out of Work Benefits","Raw",16.9279588336192
"West Dunbartonshire","2015","Out of Work Benefits","Raw",16.1086206896552
"West Dunbartonshire","2016","Out of Work Benefits","Raw",15.9188255613126
"West Dunbartonshire","2017","Out of Work Benefits","Raw",15.6834782608696
"West Dunbartonshire","2018","Out of Work Benefits","Raw",15.9947368421053
"West Dunbartonshire","2019","Out of Work Benefits","Raw",16.1678445229682
"West Dunbartonshire","2020","Out of Work Benefits","Raw",21.7642857142857
"West Lothian","2013","Out of Work Benefits","Raw",12.6005221932115
"West Lothian","2014","Out of Work Benefits","Raw",11.5426086956522
"West Lothian","2015","Out of Work Benefits","Raw",10.7404844290657
"West Lothian","2016","Out of Work Benefits","Raw",10.5955249569707
"West Lothian","2017","Out of Work Benefits","Raw",10.6586620926244
"West Lothian","2018","Out of Work Benefits","Raw",10.3998287671233
"West Lothian","2019","Out of Work Benefits","Raw",11.4807856532878
"West Lothian","2020","Out of Work Benefits","Raw",15.303313508921
"Aberdeen City","2010/11","Primary 1 Body Mass Index","Raw",77.6817449502846
"Aberdeen City","2011/12","Primary 1 Body Mass Index","Raw",78.1375510491081
"Aberdeen City","2012/13","Primary 1 Body Mass Index","Raw",76.2365138592623
"Aberdeen City","2013/14","Primary 1 Body Mass Index","Raw",76.5953700964226
"Aberdeen City","2014/15","Primary 1 Body Mass Index","Raw",75.7976894641031
"Aberdeen City","2015/16","Primary 1 Body Mass Index","Raw",76.8919937043589
"Aberdeen City","2016/17","Primary 1 Body Mass Index","Raw",76.3311875190239
"Aberdeen City","2017/18","Primary 1 Body Mass Index","Raw",77.4236139288996
"Aberdeen City","2018/19","Primary 1 Body Mass Index","Raw",74.956732259099
"Aberdeenshire","2010/11","Primary 1 Body Mass Index","Raw",78.5987545785784
"Aberdeenshire","2011/12","Primary 1 Body Mass Index","Raw",78.104068745386
"Aberdeenshire","2012/13","Primary 1 Body Mass Index","Raw",76.6741732336065
"Aberdeenshire","2013/14","Primary 1 Body Mass Index","Raw",76.4977453559425
"Aberdeenshire","2014/15","Primary 1 Body Mass Index","Raw",76.062925986028
"Aberdeenshire","2015/16","Primary 1 Body Mass Index","Raw",76.5776747746738
"Aberdeenshire","2016/17","Primary 1 Body Mass Index","Raw",76.4741796858277
"Aberdeenshire","2017/18","Primary 1 Body Mass Index","Raw",77.0621845830057
"Angus","2003/04","Primary 1 Body Mass Index","Raw",77.1502722657289
"Angus","2004/05","Primary 1 Body Mass Index","Raw",75.7033276287944
"Angus","2005/06","Primary 1 Body Mass Index","Raw",76.1054470504479
"Angus","2006/07","Primary 1 Body Mass Index","Raw",77.6017982370762
"Angus","2007/08","Primary 1 Body Mass Index","Raw",78.289028468094
"Angus","2008/09","Primary 1 Body Mass Index","Raw",77.3651214354985
"Angus","2009/10","Primary 1 Body Mass Index","Raw",74.7917298846631
"Angus","2010/11","Primary 1 Body Mass Index","Raw",74.7217807708001
"Angus","2011/12","Primary 1 Body Mass Index","Raw",75.9328770511006
"Angus","2012/13","Primary 1 Body Mass Index","Raw",76.6946678905886
"Angus","2013/14","Primary 1 Body Mass Index","Raw",77.011236730198
"Angus","2014/15","Primary 1 Body Mass Index","Raw",76.6989188606283
"Angus","2015/16","Primary 1 Body Mass Index","Raw",76.8011867697954
"Angus","2016/17","Primary 1 Body Mass Index","Raw",76.7147582928792
"Angus","2017/18","Primary 1 Body Mass Index","Raw",76.1444081317665
"Argyll and Bute","2009/10","Primary 1 Body Mass Index","Raw",72.6560428702134
"Argyll and Bute","2010/11","Primary 1 Body Mass Index","Raw",73.8667775368115
"Argyll and Bute","2011/12","Primary 1 Body Mass Index","Raw",74.2135482346875
"Argyll and Bute","2012/13","Primary 1 Body Mass Index","Raw",74.1714698068362
"Argyll and Bute","2013/14","Primary 1 Body Mass Index","Raw",74.2899188269397
"Argyll and Bute","2014/15","Primary 1 Body Mass Index","Raw",74.8885952451518
"Argyll and Bute","2015/16","Primary 1 Body Mass Index","Raw",75.5771409336975
"Argyll and Bute","2016/17","Primary 1 Body Mass Index","Raw",75.4541379375934
"Argyll and Bute","2017/18","Primary 1 Body Mass Index","Raw",73.3902632170841
